1.000000000000000082e-05,5.585740251892259778e+01
1.312410000000000026e-05,4.894380349630809235e+01
1.708759999999999882e-05,4.309948961413609680e+01
2.242599999999999840e-05,3.786271940327591778e+01
2.919869999999999879e-05,3.344901648206754885e+01
3.832060000000000034e-05,2.950924816949101270e+01
4.989349999999999927e-05,2.620482272039283345e+01
7.131239999999999845e-05,2.244351946208804094e+01
1.019259999999999996e-04,1.938718157088394634e+01
1.456820000000000055e-04,1.693038777042820797e+01
2.285800000000000104e-04,1.454855763132920821e+01
3.558030000000000220e-04,1.284787590197877094e+01
6.674219999999999806e-04,1.126565975029024358e+01
1.484889999999999995e-03,1.021306339893238935e+01
6.196939999999999740e-03,9.510509635830860731e+00
2.346610000000000015e-02,9.337480916859451696e+00
2.529999999999999957e-02,9.332349842329104916e+00
3.625469999999999970e+00,8.501312616897347851e+00
4.838729999999999976e+00,7.817969430457569757e+00
5.419480000000000075e+00,7.119760275273431915e+00
5.761770000000000280e+00,6.356625403527327300e+00
5.994290000000000340e+00,5.472880191829675667e+00
6.147260000000000169e+00,4.552016257402106802e+00
6.250519999999999854e+00,3.651772419711300621e+00
6.326240000000000308e+00,2.773924986188712971e+00
6.392780000000000129e+00,1.869044938969397496e+00
6.450149999999999828e+00,1.679364288242909176e+00
6.467740000000000045e+00,2.385925970309157762e+00
6.479210000000000136e+00,3.400791728085159615e+00
6.486860000000000070e+00,4.459407401246116009e+00
6.489919999999999689e+00,4.993365994661962404e+00
6.496039999999999814e+00,6.289831560126491361e+00
6.502469999999999750e+00,8.040009759053166505e+00
6.507670000000000066e+00,9.803055159848634403e+00
6.512870000000000381e+00,1.193058209917973400e+01
6.517689999999999984e+00,1.427520765514146817e+01
6.522350000000000314e+00,1.692696898491372437e+01
6.527250000000000441e+00,2.017150088824418219e+01
6.531530000000000058e+00,2.342791038442594598e+01
6.535809999999999675e+00,2.711455556207275563e+01
6.540709999999999802e+00,3.190753860191671265e+01
6.545600000000000307e+00,3.734695962836836003e+01
6.550189999999999735e+00,4.308987680798232844e+01
6.555240000000000400e+00,5.016198037548392108e+01
6.560290000000000177e+00,5.805914409813337329e+01
6.565339999999999954e+00,6.680769340803701084e+01
6.570689999999999920e+00,7.701952994980324263e+01
6.576200000000000045e+00,8.854856598862934902e+01
6.582320000000000171e+00,1.025239918547330120e+02
6.588440000000000296e+00,1.176559155471681919e+02
6.595170000000000421e+00,1.354851529060108817e+02
6.602509999999999657e+00,1.560887901335551931e+02
6.611379999999999590e+00,1.820560468581493581e+02
6.623009999999999842e+00,2.165039571440465522e+02
6.651460000000000150e+00,2.889126274274228194e+02
6.663210000000000299e+00,3.079342893163168924e+02
6.675569999999999560e+00,3.182118866740319163e+02
6.679120000000000168e+00,3.191800845536229758e+02
6.689400000000000013e+00,3.169530294053431021e+02
6.701030000000000264e+00,3.058631183249921150e+02
6.723969999999999558e+00,2.627412402143094141e+02
6.740029999999999966e+00,2.226956090147103851e+02
6.750589999999999868e+00,1.951918933348110272e+02
6.759769999999999612e+00,1.718486173767877858e+02
6.768950000000000244e+00,1.498042724658996292e+02
6.779349999999999987e+00,1.270549546284486837e+02
