1.000000000000000082e-05,3.133087142941175625e+04
1.312410000000000026e-05,2.735018792141471567e+04
1.708759999999999882e-05,2.397081154440381943e+04
2.242599999999999840e-05,2.092591644265053765e+04
2.919869999999999879e-05,1.834105714817329135e+04
3.832060000000000034e-05,1.601213344394935302e+04
4.989349999999999927e-05,1.403507542626340546e+04
6.548080000000000502e-05,1.225376531663397873e+04
8.525619999999999867e-05,1.074156735803200354e+04
1.118910000000000033e-04,9.379014554413792212e+03
1.456820000000000055e-04,8.222150894309512296e+03
1.911949999999999880e-04,7.179484372604317286e+03
2.489370000000000189e-04,6.293865458576618948e+03
3.267069999999999740e-04,5.495253234335965317e+03
4.253729999999999946e-04,4.816459509929021806e+03
5.582640000000000475e-04,4.203894519334407050e+03
7.268609999999999785e-04,3.682917384147763187e+03
9.539410000000000337e-04,3.212616515380660076e+03
1.242030000000000087e-03,2.812639588222912153e+03
1.630060000000000016e-03,2.451618459130511837e+03
2.122339999999999904e-03,2.144569748796934164e+03
2.785380000000000061e-03,1.867290671536611626e+03
3.626569999999999967e-03,1.631268687117123818e+03
4.759550000000000412e-03,1.418063756262005427e+03
6.196939999999999740e-03,1.236791664229717526e+03
8.132930000000000020e-03,1.073473894126119603e+03
1.058910000000000060e-02,9.351552588888531545e+02
1.389720000000000018e-02,8.110041589144062755e+02
1.897870000000000112e-02,6.864002802482762036e+02
2.346610000000000015e-02,6.117351542379087732e+02
2.529999999999999957e-02,5.876424404966953716e+02
3.468249999999999805e-02,4.937104231051183660e+02
4.534490000000000048e-02,4.211550767689984696e+02
5.926420000000000299e-02,3.567729896819083137e+02
7.748370000000000257e-02,2.999328862904811785e+02
1.012679999999999969e-01,2.507121192203642863e+02
1.262310000000000099e-01,2.165495603690521591e+02
1.509129999999999916e-01,1.944831516650359333e+02
1.804199999999999970e-01,1.795524569356819882e+02
2.048020000000000118e-01,1.759595863016513135e+02
2.368339999999999890e-01,1.816296991994252323e+02
2.782279999999999753e-01,1.920383108113239530e+02
2.820070000000000077e-01,1.919767178127252976e+02
3.066459999999999742e-01,1.840542083344942910e+02
3.797449999999999992e-01,1.298267638911005690e+02
4.134189999999999809e-01,1.107237282648940919e+02
4.596189999999999998e-01,9.304424895286113895e+01
5.181390000000000162e-01,7.882873255724737760e+01
5.900050000000000017e-01,6.794688477996402298e+01
6.516039999999999610e-01,6.194480070364096491e+01
7.416260000000000074e-01,5.675132968764334152e+01
8.251589999999999758e-01,5.506848018281395696e+01
8.878089999999999593e-01,5.630146464843141274e+01
9.504590000000000538e-01,6.098931321891433299e+01
1.000790000000000068e+00,6.919330817052029658e+01
1.043600000000000083e+00,8.113317528139276646e+01
1.109169999999999989e+00,1.023431961391386835e+02
1.125879999999999992e+00,1.031866440310519550e+02
1.142419999999999991e+00,9.992793258960580260e+01
1.161799999999999944e+00,9.093578690325760761e+01
