1.000000000000000082e-05,3.738347720658793696e+04
1.312410000000000026e-05,3.263404596492174824e+04
1.708759999999999882e-05,2.860208088003295052e+04
2.242599999999999840e-05,2.496922927773690753e+04
2.919869999999999879e-05,2.188528933311434230e+04
3.832060000000000034e-05,1.910675283721165033e+04
4.989349999999999927e-05,1.674806886859636143e+04
6.548080000000000502e-05,1.462298329023297083e+04
8.525619999999999867e-05,1.281901697839953522e+04
1.118910000000000033e-04,1.119364963067265671e+04
1.456820000000000055e-04,9.813731110871995043e+03
1.911949999999999880e-04,8.570122732142104724e+03
2.489370000000000189e-04,7.513924800954085185e+03
3.267069999999999740e-04,6.561593919681550688e+03
4.253729999999999946e-04,5.752242163601881657e+03
5.582640000000000475e-04,5.021951401423214520e+03
7.268609999999999785e-04,4.400928903988134152e+03
9.539410000000000337e-04,3.840374437833982938e+03
1.242030000000000087e-03,3.363669960423185785e+03
1.630060000000000016e-03,2.933387208812712743e+03
2.122339999999999904e-03,2.567377784415493807e+03
2.785380000000000061e-03,2.236737867998998354e+03
3.626569999999999967e-03,1.955107915073231879e+03
4.759550000000000412e-03,1.700419316352261831e+03
6.196939999999999740e-03,1.483501719495449152e+03
8.132930000000000020e-03,1.287594678956280859e+03
1.058910000000000060e-02,1.121190552746062849e+03
1.389720000000000018e-02,9.714322677983363974e+02
1.897870000000000112e-02,8.209816532273138137e+02
2.346610000000000015e-02,7.310648370624898007e+02
2.529999999999999957e-02,7.021560322483131813e+02
3.468249999999999805e-02,5.901133225040179013e+02
4.534490000000000048e-02,5.044592925047929839e+02
5.926420000000000299e-02,4.292795425053074609e+02
7.748370000000000257e-02,3.636061486884361784e+02
1.012679999999999969e-01,3.073973825623668858e+02
1.262310000000000099e-01,2.690348116010883359e+02
1.509129999999999916e-01,2.450189722613987442e+02
1.804199999999999970e-01,2.299525887708641960e+02
1.982309999999999905e-01,2.279661516987576704e+02
2.343699999999999950e-01,2.374604062072025954e+02
2.742859999999999743e-01,2.518689125873120531e+02
2.803640000000000021e-01,2.517765198040683572e+02
3.050039999999999973e-01,2.405483758087628985e+02
3.739950000000000219e-01,1.713341404687170666e+02
4.052060000000000106e-01,1.470738315965513436e+02
4.421660000000000035e-01,1.271298842501153388e+02
4.893919999999999937e-01,1.101979423508443290e+02
5.407250000000000112e-01,9.809146256081561432e+01
6.228580000000000227e-01,8.588044747463686690e+01
6.883320000000000549e-01,7.988669516689088823e+01
7.750390000000000335e-01,7.556781278161969340e+01
8.251589999999999758e-01,7.496259252984243915e+01
9.086920000000000552e-01,7.803534460973259002e+01
9.713420000000000387e-01,8.599412895029514914e+01
1.009349999999999969e+00,9.554694374256612832e+01
1.043600000000000083e+00,1.092021595694466356e+02
1.092470000000000052e+00,1.343761292712044053e+02
1.117529999999999912e+00,1.432092794993638734e+02
1.133559999999999901e+00,1.439582206469033281e+02
1.145929999999999893e+00,1.410667976997846722e+02
1.166809999999999903e+00,1.295885189213542787e+02
1.217449999999999921e+00,8.627025944040997274e+01
1.240010000000000057e+00,6.997304992617948471e+01
1.260960000000000081e+00,5.909186299121949304e+01
1.279099999999999904e+00,5.274753854860026081e+01
1.307490000000000041e+00,4.673467180619876160e+01
1.381569999999999965e+00,3.816297043164419023e+01
1.437570000000000014e+00,3.468701010176706490e+01
1.535560000000000036e+00,3.197157372752271343e+01
1.736490000000000089e+00,2.983975422364642327e+01
1.794280000000000097e+00,2.975414331764908482e+01
1.880900000000000016e+00,3.109111811822023697e+01
1.921799999999999953e+00,3.462269900195293104e+01
1.945859999999999923e+00,4.018773561252634607e+01
1.960900000000000087e+00,4.598417930126635866e+01
1.972930000000000073e+00,5.202628047085381979e+01
1.984960000000000058e+00,5.901808851663590616e+01
1.998669999999999947e+00,6.727218475048485402e+01
2.019960000000000200e+00,7.727640300397847284e+01
2.029589999999999783e+00,7.938370444291258821e+01
2.035719999999999974e+00,7.970903654133088878e+01
2.045469999999999899e+00,7.855189734583890981e+01
2.058940000000000214e+00,7.390954358119853396e+01
2.080600000000000005e+00,6.185662221331975985e+01
2.092630000000000212e+00,5.461285146757207087e+01
2.104659999999999975e+00,4.803553156034374183e+01
2.116690000000000182e+00,4.256099944996815765e+01
2.134729999999999794e+00,3.660005045109608091e+01
2.159640000000000004e+00,3.190033905012385063e+01
2.206799999999999873e+00,2.839939925857536096e+01
2.291609999999999925e+00,2.637926788567182967e+01
2.652309999999999945e+00,2.309473025810795477e+01
2.673789999999999889e+00,2.323306970042636266e+01
2.721280000000000143e+00,2.442278794148512233e+01
2.763799999999999812e+00,2.666839954631860365e+01
2.841140000000000221e+00,3.197161407735412553e+01
2.943470000000000031e+00,3.804885301585177615e+01
2.986950000000000216e+00,4.220334427212029027e+01
3.020739999999999981e+00,4.752667287428274534e+01
3.049920000000000186e+00,5.418303605263152889e+01
3.080620000000000136e+00,6.285886218639362966e+01
3.124649999999999928e+00,7.369473799153354321e+01
3.146189999999999820e+00,7.554275575678725829e+01
3.150539999999999896e+00,7.551444174235921025e+01
3.165340000000000042e+00,7.437093426601117585e+01
3.186389999999999834e+00,7.022317066707549316e+01
3.231390000000000207e+00,5.618227398923571059e+01
3.255329999999999835e+00,4.910015880704714419e+01
3.279710000000000125e+00,4.362899384345988807e+01
3.297250000000000014e+00,4.090217864361933664e+01
3.332339999999999858e+00,3.808270796717666684e+01
3.346369999999999845e+00,3.775871506547753853e+01
3.393730000000000135e+00,3.941498753206676042e+01
3.433940000000000214e+00,4.462343765105860882e+01
3.464150000000000063e+00,5.234032007262990760e+01
3.487270000000000092e+00,6.173432670618765172e+01
3.504610000000000003e+00,7.129156632626556700e+01
3.522819999999999840e+00,8.367351197037298505e+01
3.541030000000000122e+00,9.781804760881824734e+01
3.565310000000000201e+00,1.167162837206690824e+02
3.589240000000000208e+00,1.304368622621136637e+02
3.602660000000000196e+00,1.339663858902042080e+02
3.611909999999999954e+00,1.342129705028746400e+02
3.626700000000000035e+00,1.307391668121147461e+02
3.643349999999999866e+00,1.215955997005246729e+02
3.679769999999999985e+00,8.987611360645074399e+01
3.694220000000000059e+00,7.640663425939392539e+01
3.708540000000000170e+00,6.416856611992297132e+01
3.722850000000000215e+00,5.362226449049552457e+01
3.738309999999999800e+00,4.436305270550458602e+01
3.757260000000000044e+00,3.588849011910309628e+01
3.779990000000000183e+00,2.910545558000748656e+01
3.805410000000000181e+00,2.449670892607625561e+01
3.849990000000000023e+00,2.036293330086412112e+01
3.907049999999999912e+00,1.802187570269137851e+01
3.951630000000000198e+00,1.719122093189838196e+01
4.052380000000000315e+00,1.672037919148836593e+01
4.386730000000000018e+00,1.730551444585286447e+01
4.531620000000000203e+00,1.841746298737134424e+01
4.618549999999999933e+00,2.068511884907547227e+01
4.662819999999999965e+00,2.447941563655427544e+01
4.696030000000000371e+00,3.175645206467585169e+01
4.716820000000000235e+00,4.026673578479067572e+01
4.731410000000000338e+00,4.882316010160760555e+01
4.743570000000000064e+00,5.779679641052507577e+01
4.754100000000000215e+00,6.691244038288809293e+01
4.764910000000000423e+00,7.742072949616645872e+01
4.775710000000000122e+00,8.878830602649783543e+01
4.786520000000000330e+00,1.005863565309620071e+02
4.800029999999999575e+00,1.150209162712009885e+02
4.827259999999999884e+00,1.378853955219612999e+02
4.840659999999999741e+00,1.436148443358805480e+02
4.850600000000000023e+00,1.448534392352308373e+02
4.862709999999999866e+00,1.427681423827870617e+02
4.875670000000000393e+00,1.364300139465579207e+02
4.908409999999999940e+00,1.071055752016132061e+02
4.920779999999999710e+00,9.386328707059085730e+01
4.931390000000000384e+00,8.270820988533725426e+01
4.941110000000000113e+00,7.307376757782873256e+01
4.951050000000000395e+00,6.407353791331348702e+01
4.962979999999999947e+00,5.463462186740816406e+01
4.976890000000000036e+00,4.562500294713937876e+01
4.996769999999999712e+00,3.625375053889156618e+01
5.020629999999999704e+00,2.934912535672541267e+01
5.060389999999999944e+00,2.413489775494929290e+01
5.108109999999999928e+00,2.227492518371574448e+01
5.124010000000000176e+00,2.208806692958739859e+01
5.208840000000000359e+00,2.261791236744906186e+01
5.304979999999999585e+00,2.494090957855343405e+01
5.457659999999999734e+00,2.963576779336710487e+01
5.553799999999999848e+00,3.094403515811485761e+01
5.760209999999999830e+00,3.040857261159593250e+01
5.853340000000000209e+00,3.158043449052417628e+01
5.923189999999999955e+00,3.443732987161639159e+01
5.972439999999999749e+00,3.836918873433437227e+01
6.011379999999999946e+00,4.320474205705681925e+01
6.056029999999999802e+00,5.107195791945498797e+01
6.102890000000000370e+00,6.201926049428187326e+01
6.185159999999999769e+00,9.119023974691121737e+01
6.229729999999999990e+00,1.270248582838254947e+02
6.250300000000000189e+00,1.551529368149219863e+02
6.266440000000000232e+00,1.838924915294433617e+02
6.281080000000000219e+00,2.149974429168015320e+02
6.292790000000000106e+00,2.427910380533201646e+02
6.305970000000000297e+00,2.761060667573189562e+02
6.320289999999999964e+00,3.128621606511032951e+02
6.345309999999999562e+00,3.703892354136662561e+02
6.361250000000000071e+00,3.965376381186769095e+02
6.375600000000000378e+00,4.095993873151407456e+02
6.386440000000000339e+00,4.118518053138847677e+02
6.398220000000000240e+00,4.065576382668148199e+02
6.409810000000000230e+00,3.937443758518427899e+02
6.429199999999999804e+00,3.577500749663874444e+02
6.453689999999999927e+00,2.948510343888304988e+02
6.467480000000000118e+00,2.559829308292807752e+02
6.479899999999999771e+00,2.214617001963237897e+02
6.490249999999999631e+00,1.941400308668878552e+02
6.502320000000000100e+00,1.648136869673420222e+02
6.514219999999999899e+00,1.391451433159616045e+02
6.527669999999999639e+00,1.143430120181982375e+02
6.543359999999999843e+00,9.099077669935306290e+01
6.558139999999999858e+00,7.399512822365623776e+01
6.577829999999999622e+00,5.759979584065300884e+01
6.602450000000000152e+00,4.451109036145354736e+01
6.631899999999999906e+00,3.564398746841568766e+01
6.661159999999999748e+00,3.085821442796721925e+01
6.700169999999999959e+00,2.756634955248965824e+01
6.752830000000000332e+00,2.593774994885656326e+01
6.770389999999999908e+00,2.590353103193060136e+01
6.825000000000000178e+00,2.770074329807471969e+01
6.864020000000000010e+00,3.204086794626014978e+01
6.893270000000000231e+00,3.863163366856883840e+01
6.916479999999999961e+00,4.710221730963218079e+01
6.934429999999999872e+00,5.620290078678275592e+01
6.951590000000000380e+00,6.722336774819486038e+01
6.966999999999999638e+00,7.901469508306600176e+01
6.981200000000000294e+00,9.122390998363978554e+01
6.995479999999999698e+00,1.043628350160348930e+02
7.013040000000000163e+00,1.207563582050108835e+02
7.052850000000000286e+00,1.510689336396751230e+02
7.067879999999999718e+00,1.571922143286803362e+02
7.083730000000000082e+00,1.593157926448115518e+02
7.098130000000000273e+00,1.571975760451609574e+02
7.116850000000000342e+00,1.490435354196397384e+02
7.157720000000000304e+00,1.165076383975585941e+02
7.175049999999999706e+00,1.002986888091747772e+02
7.190129999999999910e+00,8.663558792287169297e+01
7.203630000000000422e+00,7.532541568963995360e+01
7.219380000000000130e+00,6.364466707042090832e+01
7.235140000000000349e+00,5.379310531122397521e+01
7.256660000000000110e+00,4.327876525330926682e+01
7.280719999999999636e+00,3.501166763532859250e+01
7.312800000000000189e+00,2.818167236279056098e+01
7.355030000000000179e+00,2.349413513499823480e+01
7.397260000000000169e+00,2.116537352074804801e+01
7.481720000000000148e+00,1.910624948470339746e+01
7.643889999999999851e+00,1.745366654823364883e+01
7.743560000000000443e+00,1.659327206257782450e+01
7.760449999999999626e+00,1.652671181035298886e+01
7.878700000000000259e+00,1.695605774392079823e+01
8.005390000000000228e+00,1.871147978727483263e+01
8.119030000000000413e+00,2.163030748331187070e+01
8.201969999999999317e+00,2.526559951140633231e+01
8.264179999999999637e+00,2.955703983361294007e+01
8.321640000000000370e+00,3.560728084484951239e+01
8.370900000000000674e+00,4.354080225666008630e+01
8.413769999999999527e+00,5.404392840569642686e+01
8.450250000000000483e+00,6.750929706751094272e+01
