1.000000000000000082e-05,8.891913062562002779e+01
1.312410000000000026e-05,7.763720533841592442e+01
1.773399999999999995e-05,6.681327074596180182e+01
2.371280000000000105e-05,5.780745934759315219e+01
3.220399999999999863e-05,4.963833997707391177e+01
4.192969999999999938e-05,4.353623783940167158e+01
5.502899999999999778e-05,3.804282093563080736e+01
7.164789999999999549e-05,3.338452145637430846e+01
9.403150000000000256e-05,2.919357248903572710e+01
1.258200000000000117e-04,2.530164680716980641e+01
1.650110000000000097e-04,2.216240258116938833e+01
2.147449999999999912e-04,1.950360250292082398e+01
2.826740000000000112e-04,1.709001051562148987e+01
3.812500000000000242e-04,1.482846023137437541e+01
5.345249999999999958e-04,1.267046283558078201e+01
7.503600000000000460e-04,1.086748405472785173e+01
1.047579999999999996e-03,9.397249617902657448e+00
1.474599999999999956e-03,8.158467663577077644e+00
2.103419999999999943e-03,7.117398810639588014e+00
3.083400000000000030e-03,6.234544619164195112e+00
4.837939999999999775e-03,5.458261513283245492e+00
8.266880000000000756e-03,4.828654626961316865e+00
1.839220000000000091e-02,4.302324899879710784e+00
2.364420000000000063e-02,4.207811892546014398e+00
2.529999999999999957e-02,4.186745063233598074e+00
1.262310000000000099e-01,3.922310215443951087e+00
2.679040000000000177e+01,3.852372403627020159e+00
3.966299999999999670e+01,3.852191162769796229e+00
2.300000000000000000e+05,3.446067311724671178e+00
2.600000000000000000e+05,3.431441858661242073e+00
3.150000000000000000e+05,3.526302756481932033e+00
3.450000000000000000e+05,3.772504675483478565e+00
3.600000000000000000e+05,4.035498397939965898e+00
3.725000000000000000e+05,4.445077463638838822e+00
3.800000000000000000e+05,4.789996780439751412e+00
3.900000000000000000e+05,5.535140224630196393e+00
4.000000000000000000e+05,6.796140987827032909e+00
4.062500000000000000e+05,8.049320907312417006e+00
4.112500000000000000e+05,9.377150902402012989e+00
4.175000000000000000e+05,1.152573210686773564e+01
4.262500000000000000e+05,1.488270560506968465e+01
4.300000000000000000e+05,1.605582645784671669e+01
4.350000000000000000e+05,1.654930652459700369e+01
4.400000000000000000e+05,1.575785689272240120e+01
4.562500000000000000e+05,1.011393028053375254e+01
4.625000000000000000e+05,8.475720727893401474e+00
4.687500000000000000e+05,7.251659847835575157e+00
4.750000000000000000e+05,6.348197143997967196e+00
4.850000000000000000e+05,5.384505236626213609e+00
