1.000000000000000082e-05,3.575710000000000122e+01
1.000368486401567496e-05,3.575207074623845926e+01
1.000737108585361030e-05,3.574703963926532424e+01
1.001105866601418817e-05,3.574200667839765089e+01
1.001474760499790848e-05,3.573697186295234474e+01
1.001843790330546087e-05,3.573193519224604131e+01
1.002212956143777725e-05,3.572689666559504218e+01
1.002582257989591486e-05,3.572185628231548549e+01
1.002951695918111393e-05,3.571681404172326779e+01
1.003321269979486370e-05,3.571176994313392328e+01
1.003690980223875167e-05,3.570672398586287244e+01
1.004060826701463639e-05,3.570167616922515208e+01
1.004430809462449669e-05,3.569662649253564979e+01
1.004800928557050114e-05,3.569157495510897604e+01
1.005171184035505716e-05,3.568652155625942868e+01
1.005541575948070263e-05,3.568146629530112079e+01
1.005912104345015837e-05,3.567640917154792390e+01
1.006282769276639256e-05,3.567135018431336846e+01
1.006653570793249362e-05,3.566628933291080727e+01
1.007024508945173975e-05,3.566122661665335158e+01
1.007395583782765476e-05,3.565616203485377156e+01
1.007766795356388613e-05,3.565109558682467394e+01
1.008138143716426600e-05,3.564602727187839548e+01
1.008509628913287554e-05,3.564095708932695317e+01
1.008881250997391957e-05,3.563588503848219347e+01
1.009253010019178929e-05,3.563081111865568573e+01
1.009624906029111980e-05,3.562573532915870089e+01
1.009996939077665636e-05,3.562065766930233224e+01
1.010369109215340509e-05,3.561557813839733200e+01
1.010741416492650255e-05,3.561049673575426056e+01
1.011113860960126828e-05,3.560541346068345092e+01
1.011486442668327082e-05,3.560032831249486662e+01
1.011859161667820241e-05,3.559524129049832908e+01
1.012232018009194160e-05,3.559015239400338260e+01
1.012605011743061770e-05,3.558506162231925884e+01
1.012978142920048196e-05,3.557996897475499054e+01
1.013351411590797369e-05,3.557487445061937592e+01
1.013724817805977784e-05,3.556977804922087216e+01
1.014098361616270809e-05,3.556467976986775170e+01
1.014472043072376110e-05,3.555957961186804539e+01
1.014845862225018764e-05,3.555447757452944302e+01
1.015219819124935705e-05,3.554937365715946385e+01
