# NG=16
# GL	GU	Temperature	10.0	100.0	1000.0	10000.0	100000.0	
9.999999999999999124e-06	2.999999999999999889e-02	3.000000000000000000e+02	6.527884207523774194e+02	7.358051480774473703e+02	7.771441829686627898e+02	7.835868671883458774e+02	0.000000000000000000e+00
2.999999999999999889e-02	5.800000000000000294e-02	3.000000000000000000e+02	2.697011718065521180e+01	2.697906234153527905e+01	2.698019450053107349e+01	2.698031073261251223e+01	0.000000000000000000e+00
5.800000000000000294e-02	1.400000000000000133e-01	3.000000000000000000e+02	2.362853134687746604e+01	2.363253245177629935e+01	2.363302602692892407e+01	2.363307654002590041e+01	0.000000000000000000e+00
1.400000000000000133e-01	2.800000000000000266e-01	3.000000000000000000e+02	2.178805141053890182e+01	2.178849562318838196e+01	2.178854965271079536e+01	2.178855517276143772e+01	0.000000000000000000e+00
2.800000000000000266e-01	3.499999999999999778e-01	3.000000000000000000e+02	2.123341459519464181e+01	2.123346656849683356e+01	2.123347285537444051e+01	2.123347349726693167e+01	0.000000000000000000e+00
3.499999999999999778e-01	6.250000000000000000e-01	3.000000000000000000e+02	2.085675620107600281e+01	2.085680938024475850e+01	2.085681579892564486e+01	2.085681645410491569e+01	0.000000000000000000e+00
6.250000000000000000e-01	8.499999999999999778e-01	3.000000000000000000e+02	2.071054581089442692e+01	2.071055140975092357e+01	2.071055208416234450e+01	2.071055215298558494e+01	0.000000000000000000e+00
8.499999999999999778e-01	9.710000000000000853e-01	3.000000000000000000e+02	2.063277250051969602e+01	2.063277414402332610e+01	2.063277434187326520e+01	2.063277436206226056e+01	0.000000000000000000e+00
9.710000000000000853e-01	1.020000000000000018e+00	3.000000000000000000e+02	2.059543126359898935e+01	2.059543154051203118e+01	2.059543157383781065e+01	2.059543157723830475e+01	0.000000000000000000e+00
1.020000000000000018e+00	1.096999999999999975e+00	3.000000000000000000e+02	2.056872484942705981e+01	2.056872551979446584e+01	2.056872560045356124e+01	2.056872560868367117e+01	0.000000000000000000e+00
1.096999999999999975e+00	1.149999999999999911e+00	3.000000000000000000e+02	2.054075486176873255e+01	2.054075518419964652e+01	2.054075522298596113e+01	2.054075522694344258e+01	0.000000000000000000e+00
1.149999999999999911e+00	1.300000000000000044e+00	3.000000000000000000e+02	2.049846474024251464e+01	2.049846727854312078e+01	2.049846758377476874e+01	2.049846761491718539e+01	0.000000000000000000e+00
1.300000000000000044e+00	4.000000000000000000e+00	3.000000000000000000e+02	2.032960301768909872e+01	2.032962224612066393e+01	2.032962455651942690e+01	2.032962479222453922e+01	0.000000000000000000e+00
4.000000000000000000e+00	5.530000000000000000e+03	3.000000000000000000e+02	2.029602376289472687e+01	2.029602538474863493e+01	2.029602557900153670e+01	2.029602559881139356e+01	0.000000000000000000e+00
5.530000000000000000e+03	8.210000000000000000e+05	3.000000000000000000e+02	1.817144811159348805e+01	1.821742897774879211e+01	1.822254326406433833e+01	1.822306051157753615e+01	0.000000000000000000e+00
8.210000000000000000e+05	1.000000000000000000e+07	3.000000000000000000e+02	3.241699831740035176e+00	3.250871845669452753e+00	3.251814291885810615e+00	3.251908796860313533e+00	0.000000000000000000e+00
9.999999999999999124e-06	2.999999999999999889e-02	6.000000000000000000e+02	8.550390906792425767e+02	9.641547501144785883e+02	1.028793699301379320e+03	1.039927999083739905e+03	0.000000000000000000e+00
2.999999999999999889e-02	5.800000000000000294e-02	6.000000000000000000e+02	3.132047913398875139e+01	3.134139152204007317e+01	3.134412699937682945e+01	3.134440900303115640e+01	0.000000000000000000e+00
5.800000000000000294e-02	1.400000000000000133e-01	6.000000000000000000e+02	2.598021720386478250e+01	2.599181830419181338e+01	2.599327546671466749e+01	2.599342492433781260e+01	0.000000000000000000e+00
1.400000000000000133e-01	2.800000000000000266e-01	6.000000000000000000e+02	2.287237617575262050e+01	2.287411902691582810e+01	2.287433266535802900e+01	2.287435451262069819e+01	0.000000000000000000e+00
2.800000000000000266e-01	3.499999999999999778e-01	6.000000000000000000e+02	2.182672010477529057e+01	2.182679991103008277e+01	2.182680961236926365e+01	2.182681060346153856e+01	0.000000000000000000e+00
3.499999999999999778e-01	6.250000000000000000e-01	6.000000000000000000e+02	2.134468169668337012e+01	2.134488465349173225e+01	2.134490923186110223e+01	2.134491174166204530e+01	0.000000000000000000e+00
6.250000000000000000e-01	8.499999999999999778e-01	6.000000000000000000e+02	2.097664322199736375e+01	2.097666508367212401e+01	2.097666772279165670e+01	2.097666799218190192e+01	0.000000000000000000e+00
8.499999999999999778e-01	9.710000000000000853e-01	6.000000000000000000e+02	2.083760353311683033e+01	2.083760769497672172e+01	2.083760819683451260e+01	2.083760824805534284e+01	0.000000000000000000e+00
9.710000000000000853e-01	1.020000000000000018e+00	6.000000000000000000e+02	2.077981139916883890e+01	2.077981201301856018e+01	2.077981208700533600e+01	2.077981209455618483e+01	0.000000000000000000e+00
1.020000000000000018e+00	1.096999999999999975e+00	6.000000000000000000e+02	2.074089332410991560e+01	2.074089469111957129e+01	2.074089485583128578e+01	2.074089487264058462e+01	0.000000000000000000e+00
1.096999999999999975e+00	1.149999999999999911e+00	6.000000000000000000e+02	2.070168035702975473e+01	2.070168096214131381e+01	2.070168103502828671e+01	2.070168104246632979e+01	0.000000000000000000e+00
1.149999999999999911e+00	1.300000000000000044e+00	6.000000000000000000e+02	2.064589833497946003e+01	2.064590248283140994e+01	2.064590298221725462e+01	2.064590303317624276e+01	0.000000000000000000e+00
